ship_id;Ship;Tier;Class;Nation;Damage Con;Duration;Repair;Repair Duration;Repair %;Smoke;Smoke Duration;Smoke Dispersion Time;Dispersion Radius;Hydro;Hydro Duration;Hydro Range;Radar;Radar Duration;Radar Range;Engine Boost;EB Duration;Speed Increase;DFAA;DFAA Duration;DFAA DPS;MBRB;MBRB Duration;MBRB Effect;TRB;Fighter;Spotter;Hydrophone;Hydrophone Range;Sub Surveillance;SS Range;Enhanced Rudder;Res. Battery
4274960176;Manteuffel;9;CA;Germany;4;10 s;3;28 s;14.0 %;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4274992464;Los Andes;9;BB;Pan-Am.;;20 s;4;28 s;16.8 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4275976016;L'Aventurier;8;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;5;90 s;30%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4276008304;Auckland;8;CA;Commonw.;;5 s;3;28 s;14.0 %;3;102 s;10 s;450 m;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;3;7.0 km;N/A;N/A
4276008656;Tone;8;CA;Japan;;5 s;4;28 s;14.0 %;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4276008720;Jaarsveld;8;CA;Netherlands;;5 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4276008752;Knesebeck;8;CA;Germany;4;10 s;3;28 s;14.0 %;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4276041040;Ipiranga;8;BB;Pan-Am.;;20 s;4;28 s;16.8 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4276041424;Yamato;10;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4276041712;Iowa;9;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4277056880;Uganda;7;CA;Commonw.;;5 s;N/A;;;3;102 s;10 s;450 m;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;3;7.0 km;N/A;N/A
4277057328;Admiral Scheer;7;CA;Germany;4;10 s;N/A;;;N/A;;;;3;110 s;5.5 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4277090288;Montana;10;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4278073168;Duchaffault;6;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;5;50 s;20%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4278105456;Hobart;6;CA;Commonw.;;5 s;N/A;;;3;102 s;10 s;450 m;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;3;6.0 km;N/A;N/A
4278105904;Deutschland;6;CA;Germany;4;10 s;N/A;;;N/A;;;;3;110 s;5.5 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4279121744;L'Adroit;5;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;5;50 s;20%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4279154032;Delhi;5;CA;Commonw.;;5 s;N/A;;;3;102 s;10 s;450 m;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;3;6.0 km;N/A;N/A
4280170192;Tachibana Lima;2;DD;Japan;;5 s;N/A;;;3;20 s;65 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4280170480;Nicholas;5;DD;U.S.A.;;5 s;N/A;;;3;30 s;115 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;100%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4280202608;Dunedin;4;CA;Commonw.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4281219056;Gearing;10;DD;U.S.A.;;5 s;N/A;;;3;30 s;130 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;100%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4281251184;Caradoc;3;CA;Commonw.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4281251536;Kuma;4;CA;Japan;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4281284304;Amagi;8;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4281284592;Arkansas Beta;4;BB;U.S.A.;;20 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4282267344;Shimakaze;10;DD;Japan;;5 s;N/A;;;3;20 s;97 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4282299760;Port Jackson;2;CA;Commonw.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4282300112;Ibuki;9;CA;Japan;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;3;7.0 km;N/A;N/A
4282333168;North Carolina;8;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4283348976;Jacksonville;11;CA;U.S.A.;;5 s;4;28 s;18.5 %;N/A;;;;3;100 s;5.0 km;3;40 s;9.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4283381456;Mikasa;2;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4283381488;Affondatore;11;BB;Italy;;15 s;4;28 s;14.0 %;3;60 s;15 s;900 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4284364624;Cassard;10;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;5;90 s;30%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4284396912;Cerberus;10;CA;Commonw.;;5 s;3;28 s;14.0 %;3;102 s;10 s;450 m;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;3;8.0 km;N/A;N/A
4284397008;Diana Lima;2;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4284397328;Utrecht;10;CA;Netherlands;;5 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4284397360;Prinz Adalbert;10;CA;Germany;4;10 s;3;28 s;14.0 %;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4284429648;Libertad;10;BB;Pan-Am.;;20 s;4;28 s;16.8 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4284430032;Nagato;7;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4285445840;Mogami;8;CA;Japan;;5 s;N/A;;;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;3;6.0 km;N/A;N/A
4286461936;Benson;8;DD;U.S.A.;;5 s;N/A;;;3;30 s;124 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;100%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4286527184;Ishizuchi;4;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4286527472;Colorado;7;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4287542992;Aoba;6;CA;Japan;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;3;5.0 km;N/A;N/A
4288559088;Mahan;7;DD;U.S.A.;;5 s;N/A;;;3;30 s;121 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;100%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4288591856;Atlanta;7;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;3;25 s;8.5 km;N/A;;;;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4288624624;New York;5;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4289607664;Farragut;6;DD;U.S.A.;;5 s;N/A;;;3;30 s;118 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;100%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4289640144;Furutaka;5;CA;Japan;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;3;5.0 km;N/A;N/A
4289640432;Omaha;5;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4290655952;Minekaze;5;DD;Japan;;5 s;N/A;;;3;20 s;77 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4290721776;Wyoming;4;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4291704528;Isokaze;4;DD;Japan;;5 s;N/A;;;3;20 s;73 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4291737040;Murmansk;5;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4291737584;Albany;2;CA;U.S.A.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4292753104;Umikaze;2;DD;Japan;;5 s;N/A;;;3;20 s;65 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4292753392;Sampson;2;DD;U.S.A.;;5 s;N/A;;;3;30 s;106 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4292785616;Diana;2;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4292785968;Dresden;2;CA;Germany;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4292786160;Chester;2;CA;U.S.A.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4292818736;Tirpitz;8;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4292818896;Warspite;6;BB;U.K.;;5 s;4;28 s;16.8 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4293801424;Gremyashchy;5;DD;U.S.S.R.;;5 s;N/A;;;3;20 s;77 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293801680;Tachibana;2;DD;Japan;;5 s;N/A;;;3;20 s;65 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293834096;Sutlej;1;CA;Commonw.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293834192;Aurora;3;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293834544;Hermelin;1;CA;Germany;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293834736;Erie;1;CA;U.S.A.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293866960;Imperator Nikolai I;4;BB;U.S.S.R.;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293867216;Kawachi;3;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4293867504;South Carolina;3;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4185830832;Almirante Cervera;4;CA;Spain;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3760076208;Álvaro de Bazán;10;DD;Spain;;5 s;N/A;;;3;20 s;97 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3555669712;ARP Kongo;5;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
3555636944;ARP Myoko;7;CA;Japan;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;3;6.0 km;N/A;N/A
3340154864;Balao 2;10;SS;U.S.A.;3;15 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;;9.0 km;;6.0 km;2;N/A
3769513264;Blyskawica;7;DD;Europe;;5 s;N/A;;;3;20 s;85 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3552458032;Blyskawica '44;8;DD;Europe;;5 s;N/A;;;N/A;;;;3;100 s;5.0 km;N/A;;;4;60 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3540923696;Blyskawica '52;9;DD;Europe;;5 s;2;14 s;14.0 %;N/A;;;;N/A;;;3;10 s;9.0 km;2;180 s;20%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3540956880;Chikuma II;9;CA;Japan;;5 s;4;28 s;14.0 %;3;20 s;93 s;450 m;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3530471120;Chikuma II Golden;9;CA;Japan;;5 s;4;28 s;14.0 %;3;20 s;93 s;450 m;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3667899856;Chkalov B;8;CV;U.S.S.R.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
3249485808;Colorado 2;7;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
3556653040;DD 214;4;DD;U.S.A.;;5 s;N/A;;;3;30 s;112 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3669964624;Dunkerque B;6;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4277024464;Fujin;5;DD;Japan;;5 s;N/A;;;3;20 s;77 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4288624336;Fuso;6;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4074648880;Gdansk;10;DD;Europe;;5 s;N/A;;;3;20 s;97 s;450 m;N/A;;;4;10 s;9.0 km;4;90 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179605200;Hakuryu;10;CV;Japan;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4185896656;Hosho;4;CV;Japan;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
3752802000;Hyuga;7;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;3;15 s;-50%;N/A;3;N/A;N/A;;N/A;;N/A;N/A
3331274736;Iowa 2;9;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
3543021520;Jupiter '42;7;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;3;180 s;3.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4076746448;Kagero;8;DD;Japan;;5 s;N/A;;;3;20 s;89 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;3;N/A;N/A;N/A;;N/A;;N/A;N/A
3761190192;Karl XIV Johan;9;BB;Europe;;15 s;4;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3666819056;Kearsarge B;9;BB;U.S.A.;;20 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4287575760;Kongo;5;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4184782160;La Argentina;5;CA;Pan-Am.;;5 s;4;20 s;10.0 %;N/A;;;;4;100 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4277024592;Le Hardi;7;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;5;60 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3762173776;Le Terrible;8;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;20%;N/A;;;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3667834672;Mainz B;8;CA;Germany;;5 s;N/A;;;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
3330226160;Montana 2;10;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4291770064;Myogi;4;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4286494416;Myoko;7;CA;Japan;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;3;6.0 km;N/A;N/A
3676223216;Napoli B;10;CA;Italy;;5 s;3;28 s;14.0 %;2;40 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
3248437232;North Carolina 2;8;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
3447666672;North Carolina CLR;8;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
3544102864;Orion '44;6;CA;U.K.;;5 s;3;20 s;40.0 %;N/A;;;;3;100 s;4.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3550394128;Prins van Oranje;10;CA;Netherlands;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3765384528;Rio de Janeiro;5;BB;Pan-Am.;;20 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3760142064;Ruggiero di Lauria;10;BB;Italy;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4183799504;Ryujo;6;CV;Japan;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4179539280;San Martín;10;CA;Pan-Am.;;5 s;4;20 s;30.0 %;N/A;;;;4;100 s;3.0 km;4;25 s;9.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
3543086896;Scharnhorst '43;7;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;180 s;15%;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
3669898960;Shinonome B;6;DD;Japan;;5 s;N/A;;;3;20 s;81 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181702352;Shokaku;8;CV;Japan;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4290689008;St. Louis;3;CA;U.S.A.;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4074715088;St. Vincent;10;BB;U.K.;;15 s;3;20 s;40.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3363747792;STAR Edinburgh;8;CA;U.K.;;5 s;3;20 s;40.0 %;3;15 s;99 s;600 m;3;100 s;5.0 km;3;30 s;10.0 km;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
3362666192;STAR Kitakaze;9;DD;Japan;;5 s;N/A;;;3;20 s;93 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;3;N/A;N/A;N/A;;N/A;;N/A;N/A
3543020848;Stord '43;7;DD;Europe;;5 s;2;10 s;20.0 %;2;20 s;61 s;450 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3752736208;Tashkent '39;7;DD;U.S.S.R.;;5 s;N/A;;;3;20 s;85 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;2;N/A;N/A;N/A;;N/A;;N/A;N/A
4279154384;Tenryu;3;CA;Japan;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3550426896;Willem de Eerste;10;BB;Netherlands;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3543577808;Xin Zhong Guo 14;6;SS;Pan-Asia;3;15 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;;7.0 km;2;6.0 km;N/A;2
4290688720;Yubari;4;CA;Japan;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;2;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
3763222224;Yudachi;7;DD;Japan;;5 s;N/A;;;3;20 s;85 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;3;N/A;N/A;N/A;;N/A;;N/A;N/A
